time_stamp,pm2.5_atm
2023-08-19T01:39:11Z,5.5649999999999995
2023-08-19T01:41:11Z,5.085
2023-08-19T01:43:11Z,4.734999999999999
2023-08-19T01:45:11Z,5.279999999999999
2023-08-19T01:47:11Z,4.385
2023-08-19T01:49:11Z,4.515000000000001
2023-08-19T01:51:11Z,5.45
2023-08-19T01:53:12Z,5.16
2023-08-19T01:55:12Z,5.085
2023-08-19T01:57:12Z,5.0649999999999995
2023-08-19T01:59:12Z,3.9799999999999995
2023-08-19T02:01:12Z,4.85
2023-08-19T02:03:12Z,4.734999999999999
2023-08-19T02:05:12Z,4.3950000000000005
2023-08-19T02:07:12Z,4.905
2023-08-19T02:09:12Z,4.78
2023-08-19T02:11:12Z,4.484999999999999
2023-08-19T02:13:12Z,4.945
2023-08-19T02:15:12Z,4.275
2023-08-19T02:17:12Z,4.375
2023-08-19T02:19:12Z,4.265
2023-08-19T02:21:12Z,4.27
2023-08-19T02:23:12Z,4.915
2023-08-19T02:25:12Z,3.865
2023-08-19T02:27:12Z,3.9
2023-08-19T02:29:12Z,4.720000000000001
2023-08-19T02:31:12Z,4.365
2023-08-19T02:33:12Z,3.66
2023-08-19T02:35:12Z,3.92
2023-08-19T02:37:12Z,4.505
2023-08-19T02:39:12Z,4
2023-08-19T02:41:12Z,4.14
2023-08-19T02:43:12Z,3.9399999999999995
2023-08-19T02:45:12Z,3.54
2023-08-19T02:47:12Z,4.305
2023-08-19T02:49:12Z,3.965
2023-08-19T02:51:12Z,3.555
2023-08-19T02:53:12Z,4.0200000000000005
2023-08-19T02:55:12Z,3.9699999999999998
2023-08-19T02:57:12Z,3.75
2023-08-19T02:59:12Z,3.8200000000000003
2023-08-19T03:01:12Z,4.025
2023-08-19T03:03:12Z,4.125
2023-08-19T03:05:12Z,3.465
2023-08-19T03:07:12Z,3.845
2023-08-19T03:09:12Z,3.67
2023-08-19T03:11:12Z,3.045
2023-08-19T03:13:12Z,3.0300000000000002
2023-08-19T03:15:12Z,3.5250000000000004
2023-08-19T03:17:12Z,3.4
2023-08-19T03:19:12Z,4.065
2023-08-19T03:21:12Z,4.15
2023-08-19T03:23:12Z,3.635
2023-08-19T03:25:12Z,3.625
2023-08-19T03:27:12Z,2.48
2023-08-19T03:29:12Z,3.5300000000000002
2023-08-19T03:31:12Z,2.79
2023-08-19T03:33:12Z,2.57
2023-08-19T03:35:12Z,2.415
2023-08-19T03:37:12Z,2.52
2023-08-19T03:39:12Z,2.17
2023-08-19T03:41:12Z,2.395
2023-08-19T03:43:12Z,2.625
2023-08-19T03:45:12Z,2.52
2023-08-19T03:47:12Z,2.345
2023-08-19T03:49:12Z,2.7649999999999997
2023-08-19T03:51:12Z,2.3600000000000003
2023-08-19T03:53:13Z,2.615
2023-08-19T03:55:13Z,2.16
2023-08-19T03:57:13Z,2.7800000000000002
2023-08-19T03:59:13Z,2.6799999999999997
2023-08-19T04:01:13Z,2.2
2023-08-19T04:03:13Z,2.385
2023-08-19T04:05:13Z,2.0949999999999998
2023-08-19T04:07:13Z,2.125
2023-08-19T04:09:13Z,1.99
2023-08-19T04:11:13Z,2.6500000000000004
2023-08-19T04:13:13Z,2.225
2023-08-19T04:15:13Z,2.3
2023-08-19T04:17:13Z,2.31
2023-08-19T04:19:13Z,2.215
2023-08-19T04:21:13Z,2.1
2023-08-19T04:23:13Z,2.315
2023-08-19T04:25:13Z,2.445
2023-08-19T04:27:13Z,2.14
2023-08-19T04:29:13Z,1.9949999999999999
2023-08-19T04:31:13Z,2.135
2023-08-19T04:33:13Z,2.12
2023-08-19T04:35:13Z,2.29
2023-08-19T04:37:13Z,2.665
2023-08-19T04:39:13Z,1.98
2023-08-19T04:41:13Z,2.5
2023-08-19T04:43:13Z,2.31
2023-08-19T04:45:13Z,2.455
2023-08-19T04:47:13Z,2.59
2023-08-19T04:49:13Z,2.025
2023-08-19T04:51:13Z,2.235
2023-08-19T04:53:13Z,2.795
2023-08-19T04:55:14Z,2.325
2023-08-19T04:57:14Z,2.66
2023-08-19T04:59:14Z,2.415
2023-08-19T05:01:14Z,2.6500000000000004
2023-08-19T05:03:14Z,2.42
2023-08-19T05:05:14Z,2.385
2023-08-19T05:07:14Z,2.245
2023-08-19T05:09:14Z,2.43
2023-08-19T05:11:14Z,2.415
2023-08-19T05:13:14Z,2.51
2023-08-19T05:15:14Z,2.7750000000000004
2023-08-19T05:17:14Z,2.51
2023-08-19T05:19:14Z,2.7199999999999998
2023-08-19T05:21:14Z,2.265
2023-08-19T05:23:14Z,2.4699999999999998
2023-08-19T05:25:14Z,2.525
2023-08-19T05:27:14Z,2.29
2023-08-19T05:29:14Z,3.1550000000000002
2023-08-19T05:31:14Z,1.9899999999999998
2023-08-19T05:33:14Z,1.9649999999999999
2023-08-19T05:35:14Z,2.55
2023-08-19T05:37:14Z,2.25
2023-08-19T05:39:14Z,2.245
2023-08-19T05:41:14Z,2.62
2023-08-19T05:43:14Z,2.795
2023-08-19T05:45:14Z,2.325
2023-08-19T05:47:14Z,2.455
2023-08-19T05:49:14Z,2.765
2023-08-19T05:51:14Z,2.51
2023-08-19T05:53:14Z,1.9249999999999998
2023-08-19T05:55:14Z,2.08
2023-08-19T05:57:14Z,2.59
2023-08-19T05:59:14Z,2.38
2023-08-19T06:01:14Z,2.23
2023-08-19T06:03:14Z,2.925
2023-08-19T06:05:14Z,2.18
2023-08-19T06:07:14Z,2.605
2023-08-19T06:09:14Z,2.535
2023-08-19T06:11:14Z,2.535
2023-08-19T06:13:14Z,2.015
2023-08-19T06:15:14Z,2.62
2023-08-19T06:17:14Z,2.5149999999999997
2023-08-19T06:19:14Z,2.67
2023-08-19T06:21:14Z,2.05
2023-08-19T06:23:14Z,2.675
2023-08-19T06:25:14Z,2.42
2023-08-19T06:27:14Z,2.5949999999999998
2023-08-19T06:29:14Z,2.5149999999999997
2023-08-19T06:31:14Z,2.49
2023-08-19T06:33:14Z,2.0949999999999998
2023-08-19T06:35:15Z,2.0999999999999996
2023-08-19T06:37:14Z,1.895
2023-08-19T06:39:14Z,2.58
2023-08-19T06:41:14Z,1.67
2023-08-19T06:43:14Z,2.17
2023-08-19T06:45:14Z,2.315
2023-08-19T06:47:14Z,1.67
2023-08-19T06:49:14Z,1.8649999999999998
2023-08-19T06:51:14Z,2.52
2023-08-19T06:53:15Z,2.285
2023-08-19T06:55:15Z,2.5999999999999996
2023-08-19T06:57:15Z,1.95
2023-08-19T06:59:15Z,2.1900000000000004
2023-08-19T07:01:15Z,2.62
2023-08-19T07:03:15Z,2.6399999999999997
2023-08-19T07:05:15Z,2.34
2023-08-19T07:07:15Z,2.375
2023-08-19T07:09:15Z,1.78
2023-08-19T07:11:15Z,2.38
2023-08-19T07:13:15Z,2.44
2023-08-19T07:15:15Z,2.935
2023-08-19T07:17:15Z,2.64
2023-08-19T07:19:15Z,2.685
2023-08-19T07:21:15Z,2.865
2023-08-19T07:23:15Z,2.6550000000000002
2023-08-19T07:25:15Z,2.295
2023-08-19T07:27:15Z,2.37
2023-08-19T07:29:15Z,2.335
2023-08-19T07:31:15Z,2.185
2023-08-19T07:33:15Z,1.665
2023-08-19T07:35:15Z,2.63
2023-08-19T07:37:15Z,2.38
2023-08-19T07:39:15Z,1.955
2023-08-19T07:41:15Z,2.235
2023-08-19T07:43:15Z,2.59
2023-08-19T07:45:15Z,2.695
2023-08-19T07:47:17Z,2.6550000000000002
2023-08-19T07:49:15Z,2.0949999999999998
2023-08-19T07:51:15Z,2.235
2023-08-19T07:53:15Z,2.625
2023-08-19T07:55:15Z,2.375
2023-08-19T07:57:15Z,2.05
2023-08-19T07:59:15Z,2.73
2023-08-19T08:01:15Z,2.56
2023-08-19T08:03:15Z,2.21
2023-08-19T08:05:15Z,2.38
2023-08-19T08:07:15Z,2.5149999999999997
2023-08-19T08:09:15Z,2.4450000000000003
2023-08-19T08:11:15Z,2.7199999999999998
2023-08-19T08:13:15Z,2.395
2023-08-19T08:15:15Z,2.52
2023-08-19T08:17:15Z,2.4349999999999996
2023-08-19T08:19:15Z,2.1350000000000002
2023-08-19T08:21:15Z,2.255
2023-08-19T08:23:15Z,2.625
2023-08-19T08:25:15Z,2.575
2023-08-19T08:27:15Z,2.455
2023-08-19T08:29:15Z,2.265
2023-08-19T08:31:15Z,2.545
2023-08-19T08:33:15Z,2.07
2023-08-19T08:35:15Z,1.88
2023-08-19T08:37:15Z,2.08
2023-08-19T08:39:15Z,1.96
2023-08-19T08:41:15Z,2.31
2023-08-19T08:43:15Z,2.15
2023-08-19T08:45:15Z,1.8599999999999999
2023-08-19T08:47:15Z,1.325
2023-08-19T08:49:15Z,1.37
2023-08-19T08:51:15Z,1.6949999999999998
2023-08-19T08:53:16Z,1.37
2023-08-19T08:55:16Z,1.835
2023-08-19T08:57:16Z,1.725
2023-08-19T08:59:16Z,1.895
2023-08-19T09:01:16Z,2.135
2023-08-19T09:03:16Z,1.38
2023-08-19T09:05:16Z,1.5750000000000002
2023-08-19T09:07:16Z,1.335
2023-08-19T09:09:16Z,1.7799999999999998
2023-08-19T09:11:16Z,1.5499999999999998
2023-08-19T09:13:16Z,1.625
2023-08-19T09:15:16Z,1.385
2023-08-19T09:17:16Z,1.4300000000000002
2023-08-19T09:19:16Z,1.12
2023-08-19T09:21:16Z,2.3150000000000004
2023-08-19T09:23:16Z,1.9449999999999998
2023-08-19T09:25:16Z,1.905
2023-08-19T09:27:16Z,1.725
2023-08-19T09:29:16Z,1.7999999999999998
2023-08-19T09:31:16Z,1.895
2023-08-19T09:33:16Z,1.87
2023-08-19T09:35:16Z,1.26
2023-08-19T09:37:16Z,2.04
2023-08-19T09:39:16Z,2.16
2023-08-19T09:41:16Z,1.955
2023-08-19T09:43:16Z,1.4100000000000001
2023-08-19T09:45:16Z,2.475
2023-08-19T09:47:16Z,1.895
2023-08-19T09:49:16Z,1.645
2023-08-19T09:51:16Z,1.64
2023-08-19T09:53:16Z,1.9249999999999998
2023-08-19T09:55:16Z,2.285
2023-08-19T09:57:16Z,1.915
2023-08-19T09:59:16Z,1.85
2023-08-19T10:01:16Z,2.31
2023-08-19T10:03:16Z,1.29
2023-08-19T10:05:16Z,2.465
2023-08-19T10:07:16Z,1.885
2023-08-19T10:09:16Z,2.21
2023-08-19T10:11:17Z,2.25
2023-08-19T10:13:16Z,1.98
2023-08-19T10:15:16Z,1.94
2023-08-19T10:17:16Z,2.31
2023-08-19T10:19:16Z,2.08
2023-08-19T10:21:16Z,2.205
2023-08-19T10:23:16Z,2.075
2023-08-19T10:25:16Z,1.9300000000000002
2023-08-19T10:27:16Z,2.33
2023-08-19T10:29:16Z,1.7800000000000002
2023-08-19T10:31:16Z,1.955
2023-08-19T10:33:16Z,2.32
2023-08-19T10:35:16Z,1.745
2023-08-19T10:37:16Z,2.075
2023-08-19T10:39:16Z,2.21
2023-08-19T10:41:16Z,2.225
2023-08-19T10:43:16Z,1.86
2023-08-19T10:45:16Z,1.99
2023-08-19T10:47:16Z,1.8250000000000002
2023-08-19T10:49:16Z,2.125
2023-08-19T10:51:16Z,1.975
2023-08-19T10:53:17Z,1.79
2023-08-19T10:55:17Z,1.7149999999999999
2023-08-19T10:57:17Z,1.4500000000000002
2023-08-19T10:59:17Z,2.265
2023-08-19T11:01:17Z,2.4299999999999997
2023-08-19T11:03:17Z,1.635
2023-08-19T11:05:17Z,1.795
2023-08-19T11:07:17Z,2.2199999999999998
2023-08-19T11:09:17Z,1.9100000000000001
2023-08-19T11:11:17Z,2.005
2023-08-19T11:13:17Z,1.465
2023-08-19T11:15:17Z,1.825
2023-08-19T11:17:17Z,1.755
2023-08-19T11:19:17Z,1.96
2023-08-19T11:21:17Z,1.69
2023-08-19T11:23:17Z,1.8
2023-08-19T11:25:17Z,2.46
2023-08-19T11:27:17Z,1.825
2023-08-19T11:29:17Z,2.23
2023-08-19T11:31:17Z,2.205
2023-08-19T11:33:17Z,2.34
2023-08-19T11:35:17Z,2.04
2023-08-19T11:37:17Z,2.435
2023-08-19T11:39:17Z,2.35
2023-08-19T11:41:17Z,2.0949999999999998
2023-08-19T11:43:17Z,2.255
2023-08-19T11:45:17Z,2.235
2023-08-19T11:47:17Z,1.97
2023-08-19T11:49:17Z,2.7
2023-08-19T11:51:17Z,2.735
2023-08-19T11:53:17Z,2.1399999999999997
2023-08-19T11:55:18Z,2.31
2023-08-19T11:57:18Z,1.88
2023-08-19T11:59:18Z,2.075
2023-08-19T12:01:19Z,2.325
2023-08-19T12:03:18Z,1.94
2023-08-19T12:05:18Z,1.885
2023-08-19T12:07:18Z,1.745
2023-08-19T12:09:18Z,1.8649999999999998
2023-08-19T12:11:18Z,1.79
2023-08-19T12:13:18Z,2.1500000000000004
2023-08-19T12:15:18Z,2.33
2023-08-19T12:17:18Z,2.6550000000000002
2023-08-19T12:19:18Z,2.4050000000000002
2023-08-19T12:21:18Z,2.98
2023-08-19T12:23:18Z,2.6849999999999996
2023-08-19T12:25:18Z,2.6950000000000003
2023-08-19T12:27:20Z,2.065
2023-08-19T12:29:18Z,2.74
2023-08-19T12:31:18Z,2.495
2023-08-19T12:33:18Z,2.3449999999999998
2023-08-19T12:35:18Z,2.565
2023-08-19T12:37:18Z,2.56
2023-08-19T12:39:18Z,2.5549999999999997
2023-08-19T12:41:18Z,2.205
2023-08-19T12:43:18Z,2.63
2023-08-19T12:45:18Z,3.435
2023-08-19T12:47:18Z,3.3
2023-08-19T12:49:18Z,3.3099999999999996
2023-08-19T12:51:18Z,2.4450000000000003
2023-08-19T12:53:18Z,2.925
2023-08-19T12:55:18Z,2.85
2023-08-19T12:57:18Z,3.01
2023-08-19T12:59:18Z,3.5149999999999997
2023-08-19T13:01:18Z,3
2023-08-19T13:03:18Z,3.31
2023-08-19T13:05:18Z,2.755
2023-08-19T13:07:18Z,3.1500000000000004
2023-08-19T13:09:18Z,2.9000000000000004
2023-08-19T13:11:18Z,3.01
2023-08-19T13:13:18Z,2.85
2023-08-19T13:15:18Z,3.11
2023-08-19T13:17:18Z,4.31
2023-08-19T13:19:18Z,4.425
2023-08-19T13:21:18Z,4.24
2023-08-19T13:23:18Z,4.175
2023-08-19T13:25:18Z,3.815
2023-08-19T13:27:18Z,3.98
2023-08-19T13:29:18Z,3.135
2023-08-19T13:31:18Z,2.6399999999999997
2023-08-19T13:33:18Z,2.8
2023-08-19T13:35:18Z,2.965
2023-08-19T13:37:18Z,2.83
2023-08-19T13:39:18Z,3.135
2023-08-19T13:41:18Z,3.545
2023-08-19T13:43:18Z,2.84
2023-08-19T13:45:18Z,2.8
2023-08-19T13:47:18Z,2.76
2023-08-19T13:49:18Z,3.5149999999999997
2023-08-19T13:51:18Z,3.205
2023-08-19T13:53:19Z,3.68
2023-08-19T13:55:19Z,3.55
2023-08-19T13:57:19Z,3.2
2023-08-19T13:59:19Z,3.4699999999999998
2023-08-19T14:01:19Z,3.5999999999999996
2023-08-19T14:03:19Z,3.325
2023-08-19T14:05:19Z,3.4749999999999996
2023-08-19T14:07:19Z,3.755
2023-08-19T14:09:19Z,3.5
2023-08-19T14:11:19Z,3.355
2023-08-19T14:13:19Z,3.73
2023-08-19T14:15:19Z,3.06
2023-08-19T14:17:19Z,2.965
2023-08-19T14:19:19Z,2.75
2023-08-19T14:21:19Z,3.02
2023-08-19T14:23:19Z,3.915
2023-08-19T14:25:19Z,3.615
2023-08-19T14:27:19Z,3.5999999999999996
2023-08-19T14:29:19Z,4.095
2023-08-19T14:31:19Z,2.7300000000000004
2023-08-19T14:33:19Z,4.025
2023-08-19T14:35:19Z,4.115
2023-08-19T14:37:19Z,5.85
2023-08-19T14:39:19Z,3.87
2023-08-19T14:41:19Z,2.865
2023-08-19T14:43:19Z,3.48
2023-08-19T14:45:19Z,2.6100000000000003
2023-08-19T14:47:19Z,2.915
2023-08-19T14:49:19Z,2.885
2023-08-19T14:51:19Z,2.67
2023-08-19T14:53:19Z,2.455
2023-08-19T14:55:19Z,2.995
2023-08-19T14:57:19Z,2.915
2023-08-19T14:59:19Z,2.65
2023-08-19T15:01:19Z,3.06
2023-08-19T15:03:19Z,2.775
2023-08-19T15:05:19Z,2.7249999999999996
2023-08-19T15:07:19Z,2.66
2023-08-19T15:09:19Z,2.915
2023-08-19T15:11:19Z,2.38
2023-08-19T15:13:19Z,2.85
2023-08-19T15:15:19Z,2.7750000000000004
2023-08-19T15:17:19Z,2.875
2023-08-19T15:19:19Z,3.025
2023-08-19T15:21:19Z,3.135
2023-08-19T15:23:19Z,3.125
2023-08-19T15:25:19Z,3.035
2023-08-19T15:27:19Z,2.85
2023-08-19T15:29:19Z,3.665
2023-08-19T15:31:19Z,5.484999999999999
2023-08-19T15:33:19Z,4.145
2023-08-19T15:35:19Z,3.44
2023-08-19T15:37:19Z,3.54
2023-08-19T15:39:19Z,3.0149999999999997
2023-08-19T15:41:19Z,3.415
2023-08-19T15:43:19Z,3.83
2023-08-19T15:45:20Z,3.52
2023-08-19T15:47:19Z,3.005
2023-08-19T15:49:19Z,3.2800000000000002
2023-08-19T15:51:19Z,3.06
2023-08-19T15:53:20Z,3.3049999999999997
2023-08-19T15:55:20Z,3.045
2023-08-19T15:57:20Z,3.745
2023-08-19T15:59:20Z,3.7
2023-08-19T16:01:20Z,3.49
2023-08-19T16:03:20Z,2.9050000000000002
2023-08-19T16:05:20Z,2.95
2023-08-19T16:07:20Z,3.3499999999999996
2023-08-19T16:09:20Z,3.035
2023-08-19T16:11:20Z,3.1399999999999997
2023-08-19T16:13:20Z,3.39
2023-08-19T16:15:20Z,3.215
2023-08-19T16:17:20Z,3.045
2023-08-19T16:19:20Z,3.74
2023-08-19T16:21:20Z,3.16
2023-08-19T16:23:20Z,4.045
2023-08-19T16:25:20Z,3.225
2023-08-19T16:27:20Z,3.19
2023-08-19T16:29:20Z,3.1550000000000002
2023-08-19T16:31:20Z,3.4299999999999997
2023-08-19T16:33:20Z,3.205
2023-08-19T16:35:20Z,3.205
2023-08-19T16:37:20Z,3.325
2023-08-19T16:39:20Z,2.88
2023-08-19T16:41:20Z,3.5300000000000002
2023-08-19T16:43:20Z,3.715
2023-08-19T16:45:20Z,3.3600000000000003
2023-08-19T16:47:20Z,3.0599999999999996
2023-08-19T16:49:20Z,2.78
2023-08-19T16:51:20Z,3.59
2023-08-19T16:53:20Z,3.085
2023-08-19T16:55:20Z,2.98
2023-08-19T16:57:20Z,3.285
2023-08-19T16:59:20Z,3.415
2023-08-19T17:01:21Z,3.7800000000000002
2023-08-19T17:03:20Z,3.31
2023-08-19T17:05:20Z,2.9699999999999998
2023-08-19T17:07:20Z,2.9450000000000003
2023-08-19T17:09:20Z,3.06
2023-08-19T17:11:20Z,3.41
2023-08-19T17:13:21Z,3.475
2023-08-19T17:15:20Z,3.865
2023-08-19T17:17:21Z,3.5949999999999998
2023-08-19T17:19:20Z,4.04
2023-08-19T17:21:20Z,3.955
2023-08-19T17:23:21Z,4.21
2023-08-19T17:25:20Z,4.824999999999999
2023-08-19T17:27:21Z,4.325
2023-08-19T17:29:20Z,4.52
2023-08-19T17:31:21Z,4.779999999999999
2023-08-19T17:33:21Z,4.3149999999999995
2023-08-19T17:35:20Z,4.76
2023-08-19T17:37:21Z,4.255000000000001
2023-08-19T17:39:21Z,4.17
2023-08-19T17:41:21Z,5.285
2023-08-19T17:43:21Z,5.07
2023-08-19T17:45:21Z,4.89
2023-08-19T17:47:21Z,5.29
2023-08-19T17:49:21Z,5.39
2023-08-19T17:51:21Z,5.455
2023-08-19T17:53:21Z,4.85
2023-08-19T17:55:21Z,4.82
2023-08-19T17:57:21Z,5.86
2023-08-19T17:59:21Z,5.32
2023-08-19T18:01:21Z,5.300000000000001
2023-08-19T18:03:21Z,4.5
2023-08-19T18:05:21Z,5.2
2023-08-19T18:07:21Z,5.75
2023-08-19T18:09:21Z,5.32
2023-08-19T18:11:21Z,5.89
2023-08-19T18:13:21Z,5.705
2023-08-19T18:15:21Z,5.52
2023-08-19T18:17:21Z,5.5649999999999995
2023-08-19T18:19:21Z,5.4399999999999995
2023-08-19T18:21:21Z,5.1899999999999995
2023-08-19T18:23:21Z,4.54
2023-08-19T18:25:21Z,5.285
2023-08-19T18:27:21Z,4.73
2023-08-19T18:29:21Z,4.3
2023-08-19T18:31:21Z,4.91
2023-08-19T18:33:21Z,4.720000000000001
2023-08-19T18:35:21Z,4.86
2023-08-19T18:37:21Z,4.675
2023-08-19T18:39:21Z,4.710000000000001
2023-08-19T18:41:21Z,4.665
2023-08-19T18:43:21Z,4.7
2023-08-19T18:45:21Z,4.785
2023-08-19T18:47:21Z,4.6
2023-08-19T18:49:21Z,4.33
2023-08-19T18:51:21Z,4.994999999999999
2023-08-19T18:53:22Z,4.945
2023-08-19T18:55:22Z,5.205
2023-08-19T18:57:22Z,4.74
2023-08-19T18:59:22Z,4.62
2023-08-19T19:01:22Z,4.955
2023-08-19T19:03:22Z,4.205
2023-08-19T19:05:22Z,4.895
2023-08-19T19:07:22Z,5.234999999999999
2023-08-19T19:09:22Z,4.68
2023-08-19T19:11:22Z,4.38
2023-08-19T19:13:22Z,4.984999999999999
2023-08-19T19:15:22Z,5.255000000000001
2023-08-19T19:17:22Z,5.075
2023-08-19T19:19:22Z,5.0649999999999995
2023-08-19T19:21:22Z,5.215
2023-08-19T19:23:22Z,4.99
2023-08-19T19:25:22Z,4.87
2023-08-19T19:27:22Z,5.295
2023-08-19T19:29:22Z,4.925
2023-08-19T19:31:22Z,5.175000000000001
2023-08-19T19:33:22Z,5.42
2023-08-19T19:35:22Z,5.99
2023-08-19T19:37:22Z,5.415
2023-08-19T19:39:22Z,5.855
2023-08-19T19:41:22Z,6.5600000000000005
2023-08-19T19:43:22Z,6
2023-08-19T19:45:22Z,5.925
2023-08-19T19:47:22Z,5.77
2023-08-19T19:49:22Z,6.3100000000000005
2023-08-19T19:51:22Z,6.955
2023-08-19T19:53:22Z,5.84
2023-08-19T19:55:22Z,6.4350000000000005
2023-08-19T19:57:22Z,6.99
2023-08-19T19:59:22Z,6.805
2023-08-19T20:01:22Z,7.12
2023-08-19T20:03:22Z,8.219999999999999
2023-08-19T20:05:22Z,8.685
2023-08-19T20:07:22Z,7.24
2023-08-19T20:09:22Z,9.05
2023-08-19T20:11:22Z,10.594999999999999
2023-08-19T20:13:22Z,10.52
2023-08-19T20:15:22Z,9.12
2023-08-19T20:17:22Z,11.325
2023-08-19T20:19:22Z,10.735
2023-08-19T20:21:22Z,11.530000000000001
2023-08-19T20:23:22Z,12.940000000000001
2023-08-19T20:25:22Z,11.344999999999999
2023-08-19T20:27:22Z,10.04
2023-08-19T20:29:22Z,11.41
2023-08-19T20:31:22Z,13.11
2023-08-19T20:33:22Z,15.3
2023-08-19T20:35:22Z,16.595
2023-08-19T20:37:22Z,15.145
2023-08-19T20:39:22Z,15.899999999999999
2023-08-19T20:41:22Z,15.66
2023-08-19T20:43:22Z,14.8
2023-08-19T20:45:22Z,17.225
2023-08-19T20:47:22Z,20.725
2023-08-19T20:49:22Z,20.299999999999997
2023-08-19T20:51:22Z,21.45
2023-08-19T20:53:23Z,20.95
2023-08-19T20:55:23Z,23.09
2023-08-19T20:57:23Z,23.355
2023-08-19T20:59:23Z,23.18
2023-08-19T21:01:23Z,20.715
2023-08-19T21:03:23Z,23.82
2023-08-19T21:05:23Z,26.655
2023-08-19T21:07:23Z,26.345
2023-08-19T21:09:23Z,28.805
2023-08-19T21:11:23Z,29.814999999999998
2023-08-19T21:13:23Z,28.76
2023-08-19T21:15:23Z,28.015
2023-08-19T21:17:23Z,31
2023-08-19T21:19:23Z,32.295
2023-08-19T21:21:23Z,32.34
2023-08-19T21:23:23Z,29.950000000000003
2023-08-19T21:25:23Z,28.07
2023-08-19T21:27:23Z,28.450000000000003
2023-08-19T21:29:23Z,29.119999999999997
2023-08-19T21:31:23Z,33.745
2023-08-19T21:33:23Z,32.69
2023-08-19T21:35:23Z,34.05
2023-08-19T21:37:23Z,29.91
2023-08-19T21:39:23Z,30.425
2023-08-19T21:41:23Z,31.655
2023-08-19T21:43:23Z,33.25
2023-08-19T21:45:23Z,32.005
2023-08-19T21:47:23Z,32.61
2023-08-19T21:49:23Z,34.665
2023-08-19T21:51:23Z,34.91
2023-08-19T21:53:23Z,33.795
2023-08-19T21:55:23Z,36.025000000000006
2023-08-19T21:57:23Z,37.709999999999994
2023-08-19T21:59:23Z,39.23
2023-08-19T22:01:23Z,37.805
2023-08-19T22:03:23Z,37.94
2023-08-19T22:05:23Z,40.395
2023-08-19T22:07:23Z,40.79
2023-08-19T22:09:23Z,41.44
2023-08-19T22:11:23Z,41.65
2023-08-19T22:13:23Z,41.45
2023-08-19T22:15:23Z,48.985
2023-08-19T22:17:23Z,47.075
2023-08-19T22:19:23Z,47.144999999999996
2023-08-19T22:21:23Z,46.185
2023-08-19T22:23:23Z,47.365
2023-08-19T22:25:23Z,55.739999999999995
2023-08-19T22:27:23Z,56.475
2023-08-19T22:29:23Z,55.540000000000006
2023-08-19T22:31:23Z,54.129999999999995
2023-08-19T22:33:23Z,52.209999999999994
2023-08-19T22:35:23Z,53.290000000000006
2023-08-19T22:37:23Z,52.715
2023-08-19T22:39:23Z,54.215
2023-08-19T22:41:23Z,54.325
2023-08-19T22:43:23Z,52.94
2023-08-19T22:45:23Z,57.64
2023-08-19T22:47:23Z,55.519999999999996
2023-08-19T22:49:23Z,52.585
2023-08-19T22:51:23Z,53.015
2023-08-19T22:53:24Z,53.535
2023-08-19T22:55:24Z,55.945
2023-08-19T22:57:24Z,56.39
2023-08-19T22:59:24Z,55.739999999999995
2023-08-19T23:01:24Z,54.379999999999995
2023-08-19T23:03:24Z,54.59
2023-08-19T23:05:24Z,54.510000000000005
2023-08-19T23:07:24Z,55.815
